ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,34.59,0.00,0.00,0.00,42.34,33.33,38.39
2016 Primary,0.00,17.61,0.00,0.00,0.00,8.81,2.44,11.40
2016 Primary Runoff,0.00,12.66,0.00,0.00,0.00,0.88,0.00,5.13
2016 General,0.00,63.92,0.00,100.0,50.00,77.92,63.04,71.11
2018 Primary,0.00,28.57,0.00,0.00,50.00,25.37,12.50,24.61
2018 Primary Runoff,0.00,6.49,0.00,0.00,0.00,19.00,3.12,13.92
2018 General,0.00,72.37,25.00,0.00,100.0,62.50,39.47,61.59
