ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,16.23,26.93,0.00,22.33
2016 Primary,7.62,9.95,0.00,8.96
2016 Primary Runoff,4.30,7.09,0.00,5.91
2016 General,33.64,61.97,0.00,50.13
2018 Primary,8.60,14.75,0.00,12.15
2018 Primary Runoff,3.30,6.07,0.00,4.92
2018 General,37.11,55.28,0.00,47.64
