ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,24.08,25.00,0.00,16.67,19.35,17.05,22.49
2016 Primary,0.00,7.94,3.85,0.00,0.00,3.12,7.95,7.34
2016 Primary Runoff,0.00,4.95,0.00,0.00,0.00,0.00,7.95,4.79
2016 General,44.44,58.87,70.83,0.00,11.11,41.38,54.76,57.19
2018 Primary,6.98,16.22,3.65,25.00,5.49,15.26,9.77,14.64
2018 Primary Runoff,2.38,2.52,0.00,25.00,0.00,8.23,1.55,3.06
2018 General,33.33,59.23,39.87,20.00,52.38,52.50,45.78,55.65
