ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.13,18.16,42.86,19.18
2016 Primary,2.47,2.41,0.00,2.44
2016 Primary Runoff,0.94,0.86,0.00,0.89
2016 General,25.15,24.99,36.84,25.12
2018 Primary,8.67,8.14,12.50,8.42
2018 Primary Runoff,1.84,1.68,0.00,1.75
2018 General,43.89,42.74,40.91,43.30
