ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,5.56,7.80,0.00,6.87
2016 Primary,1.17,2.33,0.00,1.86
2016 Primary Runoff,1.19,1.30,0.00,1.26
2016 General,20.82,32.08,0.00,27.44
2018 Primary,2.24,1.82,0.00,1.97
2018 Primary Runoff,0.34,0.21,0.00,0.26
2018 General,17.25,23.28,0.00,20.71
