COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.0,101.0,105.0,0.0,21.0,19.0,0.0,2.0,2.0,0.0,68.0,66.0,0.0,21.0,20.0,0.0,4358.0,3780.0,0.0,1211.0,908.0,10682.0
BULLOCH,0.0,1259.0,1356.0,0.0,152.0,118.0,0.0,11.0,3.0,1.0,160.0,141.0,0.0,102.0,108.0,2.0,13287.0,12157.0,0.0,6123.0,4355.0,39335.0
BURKE,1.0,223.0,265.0,0.0,32.0,19.0,0.0,1.0,4.0,0.0,34.0,38.0,0.0,23.0,14.0,1.0,3506.0,3246.0,1.0,4037.0,2885.0,14330.0
CANDLER,1.0,140.0,153.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,56.0,41.0,0.0,10.0,7.0,1.0,1975.0,1674.0,0.0,731.0,542.0,5353.0
COFFEE,1.0,131.0,148.0,0.0,51.0,51.0,0.0,9.0,5.0,0.0,225.0,238.0,0.0,56.0,42.0,0.0,8106.0,6967.0,0.0,3574.0,2576.0,22180.0
COLUMBIA,24.0,3154.0,3204.0,1.0,610.0,474.0,0.0,38.0,30.0,1.0,888.0,676.0,2.0,1102.0,861.0,26.0,30385.0,26887.0,10.0,6326.0,4846.0,79545.0
EFFINGHAM,2.0,334.0,423.0,0.0,24.0,18.0,0.0,4.0,10.0,0.0,59.0,43.0,0.0,16.0,16.0,2.0,5298.0,4908.0,0.0,1174.0,831.0,13162.0
EMANUEL,2.0,194.0,227.0,0.0,23.0,23.0,0.0,2.0,3.0,0.0,33.0,29.0,0.0,16.0,10.0,1.0,4095.0,3476.0,1.0,2380.0,1493.0,12008.0
EVANS,0.0,93.0,95.0,0.0,12.0,7.0,0.0,3.0,1.0,0.0,43.0,39.0,0.0,12.0,8.0,0.0,1881.0,1597.0,0.0,958.0,599.0,5348.0
JEFF DAVIS,0.0,57.0,62.0,0.0,16.0,8.0,0.0,1.0,1.0,0.0,83.0,62.0,0.0,6.0,6.0,0.0,3445.0,3003.0,0.0,723.0,525.0,7998.0
JENKINS,0.0,100.0,138.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,4.0,7.0,0.0,8.0,7.0,0.0,1521.0,1351.0,0.0,1138.0,792.0,5080.0
LAURENS,1.0,410.0,403.0,0.0,43.0,34.0,0.0,8.0,5.0,0.0,68.0,64.0,0.0,78.0,79.0,3.0,8684.0,7655.0,4.0,5345.0,3620.0,26504.0
MONTGOMERY,0.0,27.0,31.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,3.0,3.0,0.0,1990.0,1789.0,0.0,699.0,530.0,5133.0
RICHMOND,85.0,5827.0,5395.0,2.0,852.0,520.0,0.0,36.0,34.0,4.0,864.0,651.0,4.0,586.0,396.0,15.0,24384.0,20332.0,79.0,39160.0,27420.0,126646.0
SCREVEN,0.0,87.0,107.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,13.0,9.0,0.0,17.0,8.0,0.0,2669.0,2410.0,1.0,2138.0,1611.0,9088.0
TATTNALL,1.0,160.0,202.0,0.0,25.0,27.0,0.0,3.0,1.0,0.0,132.0,110.0,0.0,19.0,14.0,5.0,4076.0,3415.0,1.0,1271.0,916.0,10378.0
TOOMBS,2.0,187.0,200.0,1.0,49.0,27.0,0.0,0.0,1.0,0.0,174.0,124.0,0.0,34.0,38.0,1.0,5387.0,4602.0,1.0,2154.0,1388.0,14370.0
TREUTLEN,0.0,44.0,32.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,4.0,2.0,0.0,1404.0,1272.0,0.0,769.0,524.0,4066.0
WHEELER,0.0,27.0,31.0,0.0,8.0,2.0,0.0,2.0,2.0,0.0,12.0,10.0,0.0,1.0,0.0,1.0,1156.0,1064.0,0.0,514.0,396.0,3226.0
TOTAL,120.0,12555.0,12577.0,4.0,1948.0,1375.0,0.0,126.0,106.0,6.0,2948.0,2378.0,6.0,2114.0,1639.0,58.0,127607.0,111585.0,98.0,80425.0,56757.0,414432.0
