COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CARROLL,0,28.36,26.87,0,21.84,23.85,0,18.75,37.5,0,16.46,17.37,0,20.51,16.13,0,43.39,45.88,0,37.61,30.19,40.8
COWETA,10.71,33.32,32.12,0,28.91,25.09,0,33.33,33.33,16.67,23.96,23.33,0,22.73,14.84,34.48,46.07,48.81,66.67,45.32,36.44,44.43
FAYETTE,35.29,40.37,39.79,33.33,35.65,34.98,0,33.33,20,0,28.17,32.83,0,27.87,25.48,38.89,52.97,54.45,63.64,57.48,50.85,51.24
HARRIS,0,34.48,32.28,0,26.39,19.72,0,0,50,0,24.66,23.71,0,22.09,30.95,33.33,47.09,49.76,0,51.79,39.96,46.81
HEARD,0,17.81,17.14,0,12.5,0,0,60,50,0,33.33,15,0,44.44,11.11,0,38.23,40.47,0,43.47,31.45,38.38
HENRY,50,37.74,31.19,0,32.04,26.39,0,0,0,0,24.78,20.84,0,20.93,22.68,0,45.65,47.1,0,47.18,38.38,42.99
LAMAR,0,31.44,24.83,0,24,23.81,0,0,0,0,28.57,5.88,0,20,36.36,0,46.99,48.9,0,48.25,36.50,45.35
MERIWETHER,0,33.33,21.84,0,39.29,37.5,0,0,0,0,21.74,16,0,45.45,31.25,0,47.64,49.31,0,46.13,33.89,44.4
MUSCOGEE,0,24.1,24.64,0,21.63,22.86,0,0,33.33,0,15.69,19.25,0,21.22,19.34,0,41.34,44.85,100,37.13,29.08,39.28
PIKE,100,39.74,33.8,0,24,46.67,0,0,0,0,28.57,22.22,0,47.06,33.33,100,50.53,52.57,0,52.89,41.89,50.07
SPALDING,0,27.56,21.58,100,23.73,17.82,0,25,44.44,0,22.27,22.67,0,26.23,20.29,50,47.28,49.4,0,41.61,30.58,43.28
TROUP,0,27.36,23.98,25,17.36,14.13,0,33.33,40,0,20.83,20,0,16,15.38,0,42.14,44.61,0,37.81,27.87,39.06
TOTAL,16.22,33.71,30.89,30.0,27.84,25.84,0,23.46,31.15,11.11,22.95,22.86,0.0,23.67,20.96,30.88,46.25,48.66,41.18,44.39,35.35,44.09
