COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.0,23.0,18.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,10.0,0.0,3.0,4.0,0.0,1998.0,1800.0,0.0,419.0,251.0,4538.0
BULLOCH,0.0,274.0,287.0,0.0,22.0,17.0,0.0,2.0,2.0,1.0,23.0,23.0,0.0,21.0,14.0,0.0,5463.0,5118.0,0.0,1867.0,1014.0,14148.0
BURKE,1.0,47.0,54.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,4.0,3.0,0.0,1593.0,1565.0,0.0,1767.0,1031.0,6093.0
CANDLER,0.0,30.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,2.0,1.0,855.0,854.0,0.0,277.0,183.0,2256.0
COFFEE,1.0,25.0,31.0,0.0,9.0,7.0,0.0,1.0,2.0,0.0,19.0,23.0,0.0,16.0,13.0,0.0,3352.0,3058.0,0.0,1244.0,697.0,8498.0
COLUMBIA,12.0,870.0,885.0,0.0,154.0,143.0,0.0,11.0,14.0,0.0,206.0,186.0,0.0,300.0,259.0,5.0,13941.0,13260.0,2.0,2915.0,2013.0,35176.0
EFFINGHAM,1.0,61.0,90.0,0.0,5.0,6.0,0.0,0.0,5.0,0.0,13.0,9.0,0.0,7.0,2.0,1.0,2012.0,1987.0,0.0,467.0,269.0,4935.0
EMANUEL,0.0,41.0,49.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,3.0,1.0,0.0,1966.0,1754.0,0.0,871.0,435.0,5138.0
EVANS,0.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,861.0,774.0,0.0,346.0,180.0,2225.0
JEFF DAVIS,0.0,11.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,2.0,0.0,0.0,1343.0,1249.0,0.0,276.0,171.0,3084.0
JENKINS,0.0,21.0,23.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,648.0,612.0,0.0,439.0,230.0,1981.0
LAURENS,0.0,148.0,104.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,18.0,13.0,0.0,17.0,24.0,2.0,4620.0,4341.0,2.0,2506.0,1413.0,13224.0
MONTGOMERY,0.0,7.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,962.0,910.0,0.0,288.0,172.0,2355.0
RICHMOND,14.0,1449.0,1160.0,1.0,188.0,107.0,0.0,5.0,7.0,0.0,150.0,131.0,0.0,141.0,75.0,6.0,10333.0,9170.0,15.0,16432.0,9773.0,49157.0
SCREVEN,0.0,25.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,2.0,0.0,1256.0,1159.0,0.0,903.0,499.0,3891.0
TATTNALL,1.0,33.0,44.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,7.0,1.0,2.0,1801.0,1655.0,0.0,481.0,301.0,4353.0
TOOMBS,0.0,45.0,50.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,9.0,7.0,0.0,2387.0,2126.0,0.0,682.0,345.0,5689.0
TREUTLEN,0.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,555.0,537.0,0.0,314.0,141.0,1565.0
WHEELER,0.0,9.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,588.0,581.0,0.0,246.0,170.0,1613.0
TOTAL,30.0,3151.0,2923.0,2.0,432.0,309.0,0.0,22.0,34.0,1.0,502.0,452.0,0.0,544.0,409.0,17.0,56534.0,52510.0,19.0,32740.0,19288.0,169919.0
