COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,36.0,34.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.0,6.0,0.0,1897.0,1913.0,0.0,25.0,28.0,3970.0
CLARKE,2.0,102.0,90.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,1.0,1.0,1.0,684.0,642.0,0.0,938.0,492.0,3031.0
DAWSON,3.0,108.0,118.0,0.0,6.0,11.0,0.0,0.0,1.0,0.0,17.0,14.0,0.0,8.0,4.0,0.0,3632.0,3435.0,0.0,6.0,4.0,7367.0
ELBERT,0.0,24.0,40.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,3.0,4.0,0.0,1811.0,1797.0,0.0,728.0,419.0,4841.0
FANNIN,0.0,85.0,82.0,0.0,7.0,7.0,0.0,2.0,1.0,0.0,7.0,3.0,0.0,9.0,1.0,0.0,3460.0,3369.0,0.0,0.0,3.0,7036.0
FORSYTH,4.0,1171.0,1295.0,0.0,24.0,22.0,0.0,3.0,2.0,0.0,75.0,66.0,0.0,37.0,22.0,7.0,6890.0,6534.0,0.0,70.0,56.0,16278.0
FRANKLIN,0.0,46.0,42.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,7.0,0.0,3.0,3.0,0.0,2244.0,2230.0,0.0,137.0,73.0,4798.0
GILMER,0.0,131.0,107.0,0.0,7.0,10.0,0.0,0.0,1.0,0.0,21.0,24.0,0.0,5.0,4.0,1.0,3867.0,3782.0,0.0,5.0,10.0,7975.0
HABERSHAM,2.0,131.0,142.0,0.0,9.0,7.0,0.0,3.0,0.0,0.0,17.0,15.0,0.0,12.0,12.0,1.0,4774.0,4514.0,0.0,77.0,48.0,9764.0
HALL,5.0,1360.0,1324.0,0.0,103.0,96.0,0.0,6.0,9.0,2.0,491.0,386.0,0.0,94.0,65.0,10.0,19956.0,18000.0,1.0,1611.0,895.0,44414.0
HART,0.0,65.0,53.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,13.0,8.0,0.0,3087.0,2935.0,0.0,541.0,309.0,7037.0
JACKSON,2.0,224.0,232.0,0.0,20.0,22.0,0.0,0.0,1.0,1.0,81.0,61.0,0.0,32.0,19.0,1.0,7562.0,7125.0,0.0,504.0,326.0,16213.0
LUMPKIN,0.0,134.0,148.0,0.0,13.0,11.0,0.0,9.0,12.0,0.0,28.0,14.0,0.0,7.0,3.0,1.0,3750.0,3615.0,0.0,18.0,12.0,7775.0
MADISON,0.0,136.0,154.0,0.0,9.0,14.0,0.0,0.0,1.0,0.0,8.0,14.0,0.0,21.0,12.0,1.0,3446.0,3316.0,0.0,355.0,193.0,7680.0
PICKENS,0.0,45.0,54.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,27.0,13.0,0.0,3.0,5.0,0.0,3034.0,2937.0,0.0,20.0,18.0,6170.0
RABUN,0.0,83.0,87.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,3.0,3.0,0.0,2743.0,2585.0,0.0,12.0,7.0,5547.0
STEPHENS,0.0,50.0,39.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,8.0,7.0,0.0,2420.0,2353.0,0.0,231.0,148.0,5279.0
TOWNS,0.0,30.0,41.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2212.0,2050.0,0.0,5.0,4.0,4351.0
UNION,0.0,113.0,141.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,16.0,6.0,0.0,14.0,2.0,0.0,3883.0,3680.0,0.0,2.0,4.0,7875.0
WHITE,0.0,75.0,63.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,8.0,5.0,0.0,3883.0,3613.0,0.0,36.0,23.0,7744.0
TOTAL,18.0,4149.0,4286.0,1.0,253.0,248.0,0.0,29.0,32.0,3.0,871.0,702.0,0.0,289.0,187.0,23.0,85235.0,80425.0,1.0,5321.0,3072.0,185145.0
