COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BACON,0,22.83,27.69,0,9.09,0,0,0,50,0,8.33,10.53,0,22.22,14.29,0,41.18,44.65,0,27.57,19.33,38.92
BRANTLEY,0,7.84,13.44,0,0,7.69,0,0,0,0,5.26,7.14,0,16.67,33.33,0,31.95,34.29,0,27.22,23.21,31.87
BRYAN,28.57,25.11,23.95,0,24.37,21.62,0,0,25,0,17.39,19.17,0,18.25,20.2,0,36.3,40.64,0,36.17,33.28,36.02
CAMDEN,0,20.13,22.72,0,16.96,17.22,0,7.69,25,0,15.34,18.5,0,21.64,18.39,0,32.6,39.43,0,30.94,27.74,31.8
CHARLTON,0,26.38,24.07,0,16.67,12.5,0,0,0,0,0,0,0,40,53.85,0,38.35,40.26,0,31.61,30.22,35.95
CHATHAM,14.86,22.96,21.69,0,20.92,21.76,0,27.12,14.52,0,14.69,15.04,0,17.71,18.2,25,43.39,45.84,30.77,44.41,32.97,40.45
CLINCH,0,21.69,14.29,0,0,0,0,0,0,0,12.5,0,0,33.33,33.33,0,32.11,36.73,0,24.61,18.06,29.71
ECHOLS,0,16.67,25,0,22.22,28.57,0,0,0,0,0,11.43,0,0,0,0,38.07,39.75,0,33.33,15.38,35.69
EFFINGHAM,0,23.46,20.48,0,19.23,31.25,0,50,33.33,0,18.87,19.3,0,22.22,12.2,0,39.33,41.73,0,40.09,34.30,38.4
GLYNN,21.74,26.96,27.72,0,19.35,25.66,0,0,28.57,100,17.59,18.93,0,24.85,15.75,40,42.2,46.03,0,31.2,25.27,38.69
LIBERTY,0,12.75,11.95,0,14.56,14.76,0,25.93,10,0,10.98,13.67,0,15.09,16.67,0,29.17,36.28,50,34.24,32.65,29.52
LONG,50,17.76,18.81,0,20,25.81,0,25,20,0,12.03,15.6,0,15.22,19.05,0,30.45,36.23,0,29.29,29.23,29.9
LOWNDES,0,10.53,7.04,0,11.11,14.29,0,0,0,0,6.45,15.15,0,20,11.11,0,33.29,40,0,41.34,31.76,33.67
MCINTOSH,0,38.46,32.09,0,4.76,14.29,0,0,0,0,30.43,50,0,46.15,17.65,0,45.73,47.79,0,49.27,38.05,45.25
PIERCE,0,21.79,18.52,0,18.18,14.29,0,0,66.67,0,11.76,9.52,0,8.33,11.11,100,39.07,43.32,0,31.48,26.93,38.3
WARE,0,12.81,16.06,0,9.3,26.92,0,0,0,0,13.33,13.21,0,10.42,19.51,100,39.39,44.46,0,30.13,26.15,36.77
TOTAL,16.38,21.96,21.52,0.0,18.81,20.72,0,21.21,18.66,25.0,14.05,15.66,0.0,18.45,17.88,30.77,39.67,43.42,23.08,39.4,31.42,37.68
