COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BAKER,1.0,13.0,12.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,5.0,5.0,0.0,576.0,504.0,0.0,564.0,427.0,2127.0
BIBB,9.0,1015.0,1087.0,0.0,191.0,152.0,0.0,13.0,12.0,2.0,201.0,132.0,0.0,152.0,142.0,1.0,10841.0,9456.0,7.0,24555.0,16780.0,64748.0
CALHOUN,1.0,15.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,9.0,5.0,0.0,614.0,546.0,0.0,1029.0,723.0,2979.0
CHATTAHOOCHEE,0.0,115.0,106.0,0.0,33.0,39.0,0.0,2.0,0.0,0.0,82.0,91.0,0.0,28.0,25.0,0.0,1134.0,1021.0,0.0,591.0,447.0,3714.0
CLAY,0.0,11.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,390.0,365.0,0.0,654.0,386.0,1830.0
CRAWFORD,0.0,87.0,136.0,0.0,12.0,15.0,0.0,0.0,1.0,0.0,15.0,17.0,0.0,7.0,6.0,2.0,2860.0,2644.0,0.0,936.0,724.0,7462.0
CRISP,2.0,94.0,98.0,0.0,12.0,21.0,0.0,0.0,2.0,0.0,35.0,26.0,0.0,38.0,33.0,0.0,3620.0,3012.0,0.0,3072.0,2011.0,12076.0
DECATUR,9.0,174.0,246.0,0.0,37.0,27.0,0.0,6.0,2.0,0.0,82.0,72.0,0.0,32.0,15.0,0.0,5003.0,4221.0,3.0,3729.0,2372.0,16030.0
DOOLY,1.0,64.0,63.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,41.0,28.0,0.0,14.0,10.0,0.0,1485.0,1356.0,0.0,1741.0,1198.0,6021.0
DOUGHERTY,26.0,796.0,785.0,0.0,163.0,132.0,0.0,11.0,8.0,0.0,183.0,158.0,0.0,136.0,114.0,3.0,9867.0,8293.0,63.0,22641.0,15416.0,58795.0
EARLY,0.0,43.0,41.0,0.0,9.0,5.0,0.0,0.0,3.0,0.0,11.0,8.0,0.0,9.0,8.0,0.0,1939.0,1741.0,1.0,2163.0,1457.0,7438.0
GRADY,0.0,227.0,264.0,0.0,45.0,31.0,0.0,2.0,1.0,0.0,71.0,70.0,0.0,20.0,28.0,0.0,5118.0,4450.0,2.0,2443.0,1658.0,14430.0
LEE,1.0,385.0,389.0,0.0,68.0,66.0,0.0,6.0,3.0,0.0,109.0,63.0,0.0,104.0,88.0,2.0,8354.0,7471.0,1.0,1908.0,1415.0,20433.0
MACON,0.0,62.0,69.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,20.0,14.0,0.0,24.0,28.0,0.0,1208.0,1146.0,0.0,2502.0,1841.0,6941.0
MARION,0.0,57.0,70.0,0.0,9.0,15.0,0.0,3.0,2.0,0.0,27.0,36.0,0.0,17.0,15.0,0.0,1554.0,1402.0,0.0,880.0,663.0,4750.0
MILLER,0.0,32.0,33.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,7.0,5.0,0.0,2.0,3.0,0.0,1514.0,1340.0,0.0,622.0,421.0,3988.0
MITCHELL,2.0,169.0,162.0,0.0,16.0,3.0,0.0,0.0,2.0,0.0,47.0,45.0,0.0,26.0,16.0,0.0,3459.0,2995.0,1.0,3379.0,2256.0,12578.0
MUSCOGEE,16.0,2137.0,1974.0,1.0,708.0,450.0,0.0,34.0,24.0,1.0,1134.0,985.0,0.0,620.0,427.0,4.0,16681.0,13664.0,8.0,30988.0,21493.0,91349.0
PEACH,4.0,227.0,240.0,1.0,44.0,34.0,0.0,6.0,13.0,0.0,164.0,121.0,0.0,38.0,34.0,1.0,4292.0,3948.0,1.0,4421.0,3447.0,17036.0
QUITMAN,0.0,12.0,20.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,411.0,350.0,0.0,412.0,280.0,1497.0
RANDOLPH,0.0,45.0,37.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,924.0,845.0,0.0,1415.0,923.0,4210.0
SCHLEY,0.0,15.0,15.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,9.0,5.0,0.0,1036.0,896.0,1.0,342.0,227.0,2577.0
SEMINOLE,0.0,63.0,62.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,3.0,3.0,0.0,1962.0,1712.0,0.0,1133.0,809.0,5811.0
STEWART,0.0,30.0,26.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0,6.0,6.0,0.0,6.0,3.0,0.0,579.0,537.0,1.0,983.0,772.0,2961.0
SUMTER,3.0,162.0,180.0,0.0,52.0,38.0,0.0,3.0,0.0,0.0,80.0,62.0,0.0,45.0,32.0,0.0,4517.0,3831.0,1.0,5097.0,3427.0,17530.0
TALBOT,0.0,54.0,71.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,2.0,1.0,0.0,941.0,894.0,0.0,1481.0,1123.0,4593.0
TAYLOR,0.0,96.0,111.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,11.0,6.0,0.0,7.0,3.0,0.0,1450.0,1293.0,0.0,1080.0,758.0,4827.0
TERRELL,0.0,92.0,80.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,7.0,5.0,0.0,1256.0,1195.0,3.0,2231.0,1585.0,6492.0
WEBSTER,0.0,7.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,421.0,396.0,0.0,394.0,302.0,1542.0
TOTAL,75.0,6299.0,6423.0,2.0,1497.0,1098.0,0.0,93.0,77.0,4.0,2408.0,1998.0,0.0,1367.0,1061.0,13.0,94006.0,81524.0,93.0,123386.0,85341.0,406765.0
