ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.24,28.75,45.45,28.52
2016 Primary,23.56,24.11,6.25,23.85
2016 Primary Runoff,10.99,10.71,6.67,10.84
2016 General,54.99,61.24,60.00,58.35
2018 Primary,18.10,17.92,8.11,17.99
2018 Primary Runoff,11.33,8.94,0.00,10.03
2018 General,52.32,55.64,39.53,54.09
