ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.95,29.89,0.00,29.01
2016 Primary,17.14,19.65,0.00,18.51
2016 Primary Runoff,5.35,8.11,0.00,6.86
2016 General,59.20,64.09,50.00,61.87
2018 Primary,18.27,17.74,0.00,17.98
2018 Primary Runoff,9.47,8.37,0.00,8.88
2018 General,51.32,56.52,50.00,54.09
