ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,18.96,16.87,0.00,17.82
2014 Primary Runoff,7.90,6.25,0.00,7.00
2014 General,36.40,32.87,0.00,34.47
2016 Presidential Primary,32.42,30.69,0.00,31.47
2016 Primary,27.07,25.33,0.00,26.12
2016 Primary Runoff,8.84,7.73,0.00,8.24
2016 General,59.75,60.76,20.00,60.27
2018 Primary,20.34,17.86,0.00,19.01
2018 Primary Runoff,16.38,13.33,0.00,14.75
2018 General,53.19,53.51,27.78,53.33
