ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,41.10,40.95,0.00,40.99
2016 Primary,42.60,42.16,10.00,42.34
2016 Primary Runoff,21.94,19.63,0.00,20.70
2016 General,68.96,70.72,36.36,69.86
2018 Primary,31.38,31.20,0.00,31.26
2018 Primary Runoff,20.47,17.75,0.00,19.03
2018 General,62.59,61.21,40.00,61.84
