ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,13.81,12.01,11.11,12.84
2014 Primary Runoff,12.30,10.40,11.11,11.28
2014 General,37.50,34.78,20.00,36.03
2016 Presidential Primary,29.95,29.22,23.08,29.56
2016 Primary,16.58,16.47,0.00,16.51
2016 Primary Runoff,7.68,8.09,0.00,7.89
2016 General,58.34,59.97,53.85,59.21
2018 Primary,12.94,12.15,9.38,12.52
2018 Primary Runoff,9.40,7.57,3.12,8.42
2018 General,52.05,52.83,40.54,52.45
