ELECTION TYPE/YEAR,99999,ALLGOOD ELEM,ASHFORD PARK ELEM,AUSTIN,AVONDALE,AUSTIN DRIVE,ASHFORD DUNWOODY RD,ASHFORD PARKSIDE,AVONDALE HIGH,BOULEVARD,BRIAR VISTA ELEM,BRIARLAKE ELEM,BRIARWOOD,BROCKETT ELEM,BRIARCLIFF,BROCKETT,BROOKHAVEN,BROWNS MILL ELEM,BOULDERCREST ROAD,BETHUNE MIDDLE,BURGESS ELEM,COLUMBIA DRIVE,CANBY LANE ELEM,COLUMBIA ELEM,CEDAR GROVE ELEM,CHAMBLEE,CANDLER-MURPHEY,CHAPEL HILL ELEM,CHESNUT ELEM,CLAIREMONT WEST,CLAIRMONT ROAD,CLARKSTON,CLIFTON,COLUMBIA MIDDLE,COAN RECREATION,CROSS KEYS HIGH,CROSSROADS,CANDLER,CEDAR GROVE MIDDLE,CEDAR GROVE SOUTH,COVINGTON HWY,COVINGTON,CLAIREMONT EAST,CORALWOOD,CHAMBLEE 2,DORAVILLE NORTH,DORAVILLE SOUTH,DRESDEN ELEM,DUNAIRE ELEM,DUNWOODY,DUNWOODY 2,DRUID HILLS HIGH,DUNWOODY LIBRARY,EAST LAKE,EMBRY HILLS,EPWORTH,EVANSDALE ELEM,EMORY SOUTH,EMORY ROAD,FAIRINGTON ELEM,FERNBANK ELEM,FLAT SHOALS ELEM,FLAT SHOALS PARKWAY,FLAT ROCK ELEM,FLAT SHOALS,FLAKES MILL FIRE,FLAT SHOALS LIBRARY,FREEDOM MIDDLE,GLENNWOOD,GLENHAVEN,GRESHAM ROAD,GEORGETOWN SQ,GLENWOOD ROAD,HAMBRICK ELEM,HAWTHORNE ELEM,HENDERSON MILL,HUNTLEY HILLS ELEM,HUGH HOWELL,NARVIE J HARRIS ELEM,HARRIS-MARGARET,IDLEWOOD ELEM,INDIAN CREEK,JOHNSON ESTATES,JOLLY ELEM,KELLEY LAKE ELEM,KINGSLEY ELEM,KELLEY CHAPEL ROAD,KING-ML KING JR HIGH,KNOLLWOOD,KITTREDGE ELEM,LAKESIDE HIGH,LAVISTA ROAD,LAVISTA,LITHONIA,LIN-MARY LIN ELEM,LITHONIA HIGH,LIVSEY ELEM,MILLER-ELDRIDGE L,MCNAIR HIGH,MARBUT ELEM,MCNAIR,MCLENDON,MCWILLIAMS,MEDLOCK,MIDVALE ELEM,MILLER GROVE,MONTCLAIR ELEM,MONTREAL,MEADOWVIEW,MEMORIAL SOUTH,MIDWAY,MCNAIR ACADEMY,MOUNT VERNON EAST,MATHIS-BOB MATHIS,MOUNT VERNON WEST,METROPOLITAN,MONTGOMERY ELEM,MILLER GROVE ROAD,MIDVALE ROAD,MILLER GROVE HIGH,NORTH DECATUR,NORTH HAIRSTON,NORTHLAKE,NORTH PEACHTREE,OAK GROVE ELEM,OAKCLIFF ELEM,OAKHURST,OAK VIEW ELEM,PEACHCREST,PEACHTREE MIDDLE,PRINCETON ELEM,PINE LAKE,PLEASANTDALE ROAD,PONCE DE LEON,PANOLA,PANOLA WAY ELEM,PINEY GROVE,PANOLA ROAD,RAINBOW ELEM,REDAN ELEM,REHOBOTH,ROCKBRIDGE ELEM,ROCK CHAPEL ELEM,ROWLAND ELEM,REDAN-TROTTI LIBRARY,ROCKBRIDGE ROAD,ROWLAND ROAD,REDAN ROAD,ROCK CHAPEL ROAD,REDAN MIDDLE,RENFROE,SAGAMORE HILLS ELEM,SCOTT,SHAW-ROBERT SHAW,STONE MOUNTAIN ELEM,SILVER LAKE,SKYLAND,SNAPFINGER ELEM,SMOKE RISE,STN MTN MIDDLE,STONE MILL ELEM,SHADOW ROCK ELEM,STONEVIEW ELEM,SALEM MIDDLE,SHAMROCK,SOUTH DESHON,STONE MTN CHAMPION,STONE MTN,SNAPFINGER ROAD N,SNAPFINGER ROAD S,STEPHENSON MIDDLE,SOUTH HAIRSTON,STEPHENSON HIGH,STONECREST LIBRARY,TERRY MILL,TONEY ELEM,TUCKER,TILLY MILL ROAD,TUCKER LIBRARY,VALLEY BROOK,WADSWORTH,WESLEY CHAPEL,WOODROW ROAD,WINNONA PARK,WOODRIDGE ELEM,WARREN TECH,WOODWARD,WHITE OAK,WINTERS CHAPEL,WYNBROOKE ELEM,YOUNG ROAD,TOTAL
2018 General,0.0,58.96,67.77,73.3,76.71,45.58,71.14,61.63,66.52,66.85,56.94,72.8,57.69,58.79,60.19,58.97,62.57,64.21,60.36,51.71,64.78,45.03,54.33,37.09,58.21,57.77,60.19,60.24,55.88,74.52,58.86,40.85,53.79,45.8,57.38,52.28,54.7,45.45,43.8,61.29,21.33,37.48,71.44,71.98,64.55,49.43,57.92,50.87,54.17,55.05,72.76,53.11,73.68,61.76,67.85,72.32,63.45,59.33,50.05,42.24,76.0,50.5,62.61,62.89,43.47,58.95,45.25,51.98,63.92,54.0,55.3,49.85,46.08,49.86,56.33,62.86,56.29,72.93,56.2,54.16,53.25,40.28,73.73,47.41,47.94,71.45,64.8,66.74,52.84,72.43,71.96,60.66,51.09,46.72,67.22,49.09,74.6,53.05,58.77,50.43,52.71,57.11,61.22,67.82,72.27,44.6,45.42,56.42,51.26,37.69,42.23,58.36,71.96,64.3,70.69,63.5,68.75,61.62,56.95,42.02,52.02,51.6,70.35,51.98,70.36,48.48,72.37,53.08,43.4,55.19,57.56,70.89,44.32,67.27,57.56,44.0,46.75,54.06,58.47,58.97,71.57,41.81,57.97,44.3,52.95,65.42,56.93,53.03,61.63,57.61,74.86,75.93,64.63,55.45,59.93,58.01,64.58,62.78,72.21,31.32,34.8,62.81,41.01,65.27,69.37,56.74,45.89,47.64,48.08,62.86,60.32,51.47,58.81,53.86,57.79,52.24,66.85,70.61,60.61,63.82,49.75,65.45,49.41,73.1,52.13,58.48,56.06,43.42,70.95,63.87,62.41,57.13
