ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,29.05,29.17,0.00,29.10
2016 Primary,21.83,21.36,0.00,21.57
2016 Primary Runoff,12.65,14.17,0.00,13.46
2016 General,60.32,64.63,50.00,62.63
2018 Primary,17.48,17.75,0.00,17.62
2018 Primary Runoff,18.89,14.96,0.00,16.76
2018 General,59.91,63.12,25.00,61.61
