ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,20.43,27.36,11.97,24.38
2016 Primary,11.48,15.19,2.86,13.59
2016 Primary Runoff,2.18,3.33,1.43,2.84
2016 General,46.31,58.98,26.42,53.46
2018 Primary,10.67,14.76,4.28,12.96
2018 Primary Runoff,4.27,5.09,0.71,4.72
2018 General,41.88,53.97,27.16,48.58
