ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,9.68,20.00,11.72,25.00,20.00,40.75,29.89,39.61
2016 Primary,5.56,10.87,3.76,12.50,12.33,24.97,12.82,23.91
2016 Primary Runoff,0.00,0.00,0.76,0.00,8.22,12.71,5.72,12.10
2016 General,59.52,59.18,51.30,70.00,53.85,68.76,54.83,67.65
2018 Primary,7.84,10.53,7.06,5.56,16.05,24.16,12.68,22.98
2018 Primary Runoff,3.92,3.64,0.59,5.88,8.75,17.73,9.49,16.77
2018 General,43.33,50.00,33.93,22.22,51.14,63.08,46.88,61.26
