ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.76,34.41,0.00,32.83
2016 Primary,44.64,49.05,0.00,47.13
2016 Primary Runoff,0.00,0.04,0.00,0.02
2016 General,60.66,68.34,50.00,65.01
2018 Primary,29.09,32.21,0.00,30.84
2018 Primary Runoff,24.59,26.50,0.00,25.66
2018 General,60.94,67.39,0.00,64.54
