ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,13.58,11.27,0.00,12.34
2014 Primary Runoff,11.20,8.52,0.00,9.76
2014 General,41.13,37.78,0.00,39.32
2016 Presidential Primary,33.93,30.68,0.00,32.19
2016 Primary,23.95,21.87,0.00,22.83
2016 Primary Runoff,13.07,10.30,0.00,11.59
2016 General,61.45,60.75,42.86,61.07
2018 Primary,21.79,17.73,12.50,19.65
2018 Primary Runoff,16.55,13.22,0.00,14.78
2018 General,56.33,57.09,63.64,56.73
