ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,13.79,14.19,0.00,14.01
2014 Primary Runoff,8.44,7.56,0.00,7.95
2014 General,46.95,46.26,0.00,46.57
2016 Presidential Primary,32.50,32.93,100.0,32.74
2016 Primary,29.91,34.10,0.00,32.20
2016 Primary Runoff,3.60,5.00,0.00,4.37
2016 General,63.44,70.82,25.00,67.43
2018 Primary,17.92,18.19,0.00,18.05
2018 Primary Runoff,14.13,12.80,0.00,13.39
2018 General,61.93,66.76,0.00,64.52
