ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,26.98,25.66,0.00,26.24
2014 Primary Runoff,11.78,9.51,0.00,10.52
2014 General,45.18,45.72,0.00,45.46
2016 Presidential Primary,33.66,34.22,0.00,33.96
2016 Primary,28.47,28.14,0.00,28.28
2016 Primary Runoff,19.23,17.02,0.00,18.00
2016 General,63.45,67.68,64.29,65.78
2018 Primary,26.39,24.13,13.33,25.13
2018 Primary Runoff,15.96,13.23,13.33,14.45
2018 General,60.49,64.78,50.00,62.83
