ELECTION TYPE/YEAR,01A,01B,01C,01D,01E,01F,01G,01H,01I,01J,01P,01R,01S,01T,02A,02B,02C,02D,02E,02F1,02F2,02G,02J,02K,02L1,02L2,02S,02W,03A,03B,03C,03D,03E,03F,03G,03H,03I,03L,03M,03N,03P1A,03P2,03S,03T,04A,04B,04C,04D,04F,04G,04I,04J,04K,04L,04M,04S,04T,04V,04W,04X1,04X2,05A1,05A2,05B,05C,05D,05F,05J,05K,06B,06D,06E,06F,06G,06I,06J,06L1,06L2,06N,06Q,06R,07A,07B,07C,07D,07E,07F,07H,07J,07M,07N,08A,08B,08C,08D,08E,08F1,08G,08H,08J,08K,08L,08M,08N1,08N2,08P,09A,09B,09C,09D,09E,09F,09G,09H,09I,09K,09M,10A,10B,10C,10D,10E,10F,10G,10H1,10H2,10I,10J,10K,10M,10P,10R,11B,11C,11E1,11E2,11E3,11G,11H,11J,11K,11M,11N,11P,11R,12A,12D,12E1,12F,12G,12H1,12H2,12I,12J,12K,12L,12M,12N,12S,88888,99999,AP01A,AP01B,AP01C,AP01D,AP021,AP022,AP02B,AP03,AP04A,AP04B,AP05,AP06,AP07A,AP07B,AP09A,AP09B,AP10,AP12A,AP12B,AP12C,AP14,CH01,CH02,CH03,CH04A,CH05,CP011,CP012,CP01B,CP02,CP04A,CP04B,CP051,CP05B,CP06A,CP07B,CP07C,CP07D,CP07E,CP07F,CP081,CP083,CP084,CP08A,EP01A,EP01B,EP02A,EP02B,EP02C,EP02D,EP02E,EP03A,EP03B,EP04A,EP04B,FA01A,FA01B,FA01C,HP01,JC01,JC02,JC03A,JC03B,JC04A,JC04B,JC05,JC06,JC07,JC08,JC09,JC10,JC11,JC12,JC13A,JC13B,JC14,JC15,JC16,JC18,JC19,ML011,ML012,ML01B,ML021,ML022,ML023,ML024,ML03,ML04A,ML04B,ML04C,ML05A,ML05B,ML05C,ML06A,ML06B,ML071,ML072,ML07A,MP01,PA01,RW01,RW02,RW03,RW04,RW05,RW06,RW07A,RW07B,RW08,RW09,RW10,RW11A,RW12,RW13,RW16,RW17,RW19,RW20,RW21,RW22A,SC01A,SC01B,SC01C,SC01D,SC02,SC04,SC05A,SC05B,SC05D,SC05E,SC07A,SC07C,SC08B,SC08C,SC08D,SC08E,SC08F,SC08G,SC08H,SC09A,SC09B,SC09C,SC10,SC11A,SC11B,SC13,SC14A,SC14B,SC15,SC16A,SC16B,SC17A,SC17B,SC17C,SC18A,SC18B,SC18C,SC19A,SC19B,SC20,SC211,SC212,SC23A,SC23B,SC23C,SC27,SC29A,SC30A,SC30B,SS01,SS02A,SS02B,SS03,SS04,SS05,SS06,SS07A,SS07B,SS07C,SS08A,SS08B,SS08C,SS08D,SS09A,SS09B,SS11A,SS11B,SS11C,SS11D,SS12,SS13A,SS13B,SS14,SS15A,SS15B,SS16,SS17,SS18A,SS18B,SS19A,SS19B,SS20,SS22,SS26,SS29A,SS31,UC01A,UC01B,UC01D,UC01E,UC02A,UC02B,UC031,UC032,TOTAL
2018 General,64.57,64.69,33.95,53.89,63.16,28.51,47.12,43.01,0.0,41.68,39.22,29.9,41.97,45.05,55.63,28.27,49.83,51.76,66.05,57.67,48.76,58.52,54.66,55.17,53.78,50.52,50.48,50.51,28.94,25.6,37.51,32.24,33.39,48.56,35.5,33.64,32.85,30.97,48.22,31.32,43.3,42.11,40.05,39.47,37.87,31.31,28.75,41.74,36.99,31.82,14.83,20.22,46.43,44.27,31.14,46.02,44.56,35.16,24.08,43.38,41.73,60.32,60.14,42.61,35.83,18.18,56.54,59.01,41.22,59.9,62.19,53.71,55.57,59.9,48.03,65.08,68.62,67.46,50.3,45.02,57.64,55.28,70.91,56.0,49.06,59.2,60.28,66.98,55.68,45.83,45.51,61.5,63.42,65.85,69.87,71.44,73.89,52.32,68.42,68.52,60.19,56.77,65.95,70.45,60.9,49.89,57.24,38.41,46.45,39.0,44.89,62.61,56.93,50.96,35.6,36.05,64.58,52.35,61.23,41.69,37.65,49.23,50.48,62.09,50.99,39.81,70.94,39.13,56.2,48.91,43.65,43.23,55.4,66.12,49.84,54.34,51.6,33.96,47.38,49.56,55.63,47.95,58.37,49.18,31.38,49.99,36.32,31.83,38.01,48.04,26.01,40.83,37.56,38.37,35.06,32.61,40.41,29.38,45.12,3.22,0.17,59.62,48.72,61.6,51.78,59.94,57.41,50.48,35.98,66.03,64.49,62.38,65.69,55.63,63.75,59.59,59.38,64.56,49.33,46.3,57.87,63.17,46.07,61.59,61.23,64.68,60.14,48.58,58.59,52.78,48.63,18.18,26.92,48.8,45.62,29.43,25.0,16.9,24.49,23.42,25.11,17.54,8.22,25.0,20.71,50.17,45.07,38.57,58.92,50.71,50.39,39.24,53.03,63.45,43.16,53.51,54.64,55.65,53.49,49.08,59.6,55.11,63.83,58.86,60.84,55.6,58.54,53.73,58.28,63.04,57.74,56.1,58.92,66.63,63.57,64.14,60.07,56.74,63.27,67.41,61.02,63.62,61.69,68.09,65.18,54.28,62.87,57.5,62.49,61.99,64.43,73.81,54.35,59.86,57.87,43.88,54.91,64.55,63.26,60.28,64.4,48.49,65.99,65.1,54.47,68.87,45.79,61.23,37.44,50.35,61.38,65.87,66.42,57.56,66.25,63.14,63.77,56.38,66.3,66.44,62.52,49.43,57.14,72.31,69.69,45.43,72.33,61.45,57.37,63.24,60.5,66.31,61.16,19.35,55.47,66.25,57.06,52.5,47.64,15.38,16.67,46.31,59.05,48.64,33.71,52.83,54.18,61.42,40.32,7.91,62.93,64.28,40.0,60.29,0.0,54.13,56.53,65.86,68.68,63.55,49.14,70.77,57.98,51.77,50.23,53.97,52.7,54.91,51.13,63.76,47.65,67.53,59.94,54.66,64.33,56.05,73.38,71.64,65.32,61.68,50.29,51.42,62.97,54.58,52.93,67.78,68.89,53.61,49.27,48.5,64.96,61.93,57.94,55.29,71.64,40.13,49.89,71.53,58.62,68.22,64.9,47.61,51.84,49.53,52.36,43.13,54.93,65.54,41.58,45.88,16.67,71.88,52.43,44.12,44.3,60.73,53.41
