ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,15.41,30.20,17.16,23.08,18.24,42.13,23.28,33.31
2016 Primary,6.87,19.43,4.52,16.13,8.31,19.45,11.29,17.94
2016 Primary Runoff,2.91,13.73,2.44,6.25,4.80,5.07,6.22,9.20
2016 General,52.73,63.73,53.16,42.50,47.63,66.30,49.57,62.54
2018 Primary,8.55,20.37,4.84,9.84,9.26,26.12,12.81,20.80
2018 Primary Runoff,3.44,4.87,1.78,5.00,2.71,20.47,5.29,9.98
2018 General,44.48,60.68,37.36,36.59,47.08,60.28,43.83,57.67
