ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,17.99,16.59,0.00,17.24
2014 Primary Runoff,11.59,9.64,0.00,10.54
2014 General,36.36,35.59,0.00,35.95
2016 Presidential Primary,28.24,26.86,0.00,27.50
2016 Primary,30.39,30.08,0.00,30.22
2016 Primary Runoff,0.03,0.00,0.00,0.02
2016 General,62.34,65.79,66.67,64.19
2018 Primary,15.36,14.80,0.00,15.05
2018 Primary Runoff,9.50,7.68,0.00,8.53
2018 General,48.83,51.45,20.00,50.20
