ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.42,28.16,0.00,27.82
2016 Primary,27.99,30.57,100.0,29.40
2016 Primary Runoff,2.68,2.69,0.00,2.68
2016 General,56.86,61.42,50.00,59.34
2018 Primary,15.92,16.67,0.00,16.31
2018 Primary Runoff,11.44,10.07,0.00,10.70
2018 General,54.03,58.46,33.33,56.39
