ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,10.15,7.95,0.00,8.93
2014 Primary Runoff,8.84,6.06,0.00,7.30
2014 General,32.04,28.16,33.33,29.90
2016 Presidential Primary,22.38,19.14,20.00,20.60
2016 Primary,29.14,26.76,20.00,27.83
2016 Primary Runoff,3.93,3.37,0.00,3.62
2016 General,49.51,50.07,40.00,49.81
2018 Primary,13.43,11.60,12.50,12.44
2018 Primary Runoff,7.94,5.50,12.50,6.63
2018 General,44.95,44.52,25.00,44.70
