ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.03,37.95,41.33,37.99
2016 Primary,15.84,14.92,9.78,15.35
2016 Primary Runoff,2.11,2.03,1.06,2.07
2016 General,70.23,72.36,82.87,71.37
2018 Primary,22.45,22.65,15.92,22.54
2018 Primary Runoff,15.82,14.24,11.55,15.00
2018 General,60.66,61.53,63.01,61.12
