ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,20.80,24.05,23.75,33.33,28.88,41.29,29.20,38.60
2016 Primary,5.23,5.70,4.30,12.50,7.23,17.18,8.15,15.26
2016 Primary Runoff,0.25,0.17,0.28,1.92,0.45,1.24,0.56,1.09
2016 General,56.47,60.25,58.82,63.49,59.07,71.04,57.14,68.65
2018 Primary,6.21,13.02,5.69,9.64,10.41,17.36,8.31,15.61
2018 Primary Runoff,4.12,1.74,2.23,3.09,5.77,14.48,5.73,12.27
2018 General,48.16,58.82,46.83,47.29,53.98,63.17,42.84,59.98
