ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,23.29,20.74,0.00,21.92
2014 Primary Runoff,17.17,14.53,0.00,15.75
2014 General,40.09,37.32,20.00,38.60
2016 Presidential Primary,35.98,33.02,40.00,34.40
2016 Primary,22.86,22.32,40.00,22.58
2016 Primary Runoff,6.57,5.61,0.00,6.06
2016 General,62.01,64.41,50.00,63.28
2018 Primary,17.36,13.92,0.00,15.51
2018 Primary Runoff,13.76,10.43,0.00,11.97
2018 General,57.81,57.19,35.00,57.46
