ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2014 Primary,16.58,13.89,0.00,15.13
2014 Primary Runoff,13.56,11.24,0.00,12.31
2014 General,44.25,46.30,0.00,45.36
2016 Presidential Primary,36.16,37.30,100.0,36.78
2016 Primary,14.65,13.67,0.00,14.12
2016 Primary Runoff,7.96,6.43,0.00,7.14
2016 General,62.25,66.40,100.0,64.49
2018 Primary,18.87,17.81,0.00,18.30
2018 Primary Runoff,16.70,14.28,0.00,15.40
2018 General,59.79,62.97,50.00,61.48
