ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,32.21,35.66,0.00,34.14
2016 Primary,37.59,38.88,0.00,38.32
2016 Primary Runoff,14.13,16.46,0.00,15.44
2016 General,61.36,69.79,12.50,65.97
2018 Primary,19.88,20.37,0.00,20.10
2018 Primary Runoff,11.41,11.07,0.00,11.18
2018 General,57.19,63.37,12.50,60.54
