AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.90,0.00,0.00,0.00,5.91,3.70,5.68
25-29,0.00,3.70,0.00,0.00,0.00,7.20,2.86,6.76
30-34,0.00,9.52,0.00,0.00,0.00,14.02,0.00,13.08
35-39,0.00,0.00,0.00,0.00,0.00,15.85,6.45,14.97
40-44,0.00,4.55,0.00,0.00,0.00,22.42,6.67,21.36
45-49,0.00,26.67,0.00,0.00,0.00,20.89,0.00,20.57
50-54,0.00,20.00,0.00,0.00,0.00,24.53,13.33,23.94
55-59,0.00,14.29,0.00,0.00,0.00,26.62,25.00,26.04
60-64,0.00,20.00,0.00,0.00,0.00,33.51,5.56,32.36
65-OVER,50.00,25.00,0.00,0.00,0.00,37.23,10.34,36.31
TOTAL,16.67,14.84,0.00,0.00,0.00,22.99,6.69,22.04
