AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,2.52,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.1,0.0,0.0,3.57,0.0,4.21,3.72,0.0,1.75,1.75,3.16
25-29,0.0,1.94,1.92,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2.28,0.0,1.35,2.14,2.06
30-34,0.0,2.36,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,4.71,4.37,50.0,2.07,1.39,3.72
35-39,0.0,3.74,2.46,0.0,6.9,0.0,0.0,0.0,0.0,0.0,1.22,1.67,0.0,7.32,3.23,25.0,5.2,6.25,0.0,3.84,2.94,4.98
40-44,0.0,4.52,4.2,0.0,2.7,0.0,0.0,0.0,0.0,0.0,3.96,2.53,0.0,3.33,0.0,0.0,7.19,8.32,0.0,6.17,3.96,6.83
45-49,0.0,8.66,7.5,0.0,3.12,8.7,0.0,0.0,50.0,0.0,5.5,3.41,0.0,4.35,4.0,25.0,9.42,11.21,0.0,7.9,5.06,9.41
50-54,0.0,7.42,11.18,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.56,7.04,0.0,5.88,4.17,0.0,12.38,14.33,0.0,10.24,9.24,12.21
55-59,0.0,11.38,10.49,0.0,5.0,4.55,0.0,0.0,0.0,0.0,2.27,11.76,0.0,3.45,0.0,0.0,16.83,19.51,0.0,13.55,12.17,16.49
60-64,0.0,14.86,14.74,0.0,11.76,0.0,0.0,0.0,0.0,0.0,10.87,11.36,0.0,40.0,7.14,0.0,22.5,25.64,0.0,15.5,15.34,21.83
65-OVER,0.0,18.37,23.75,0.0,12.5,33.33,0.0,0.0,0.0,0.0,2.86,12.5,0.0,14.29,4.55,0.0,31.14,38.99,0.0,23.58,23.08,32.32
TOTAL,0.0,6.97,7.06,0.0,3.15,4.83,0.0,0.0,14.29,0.0,2.76,4.55,0.0,6.51,2.44,7.14,13.51,16.0,12.5,8.72,7.75,12.69
