AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.70,0.00,0.00,0.00,9.68,0.00,7.05
25-29,0.00,3.88,0.00,0.00,0.00,5.24,0.00,4.64
30-34,0.00,6.02,100.0,0.00,0.00,11.74,0.00,10.25
35-39,0.00,11.48,0.00,0.00,0.00,12.32,0.00,11.80
40-44,0.00,7.48,25.00,0.00,0.00,14.35,0.00,12.06
45-49,0.00,15.38,0.00,0.00,0.00,24.32,0.00,20.87
50-54,0.00,8.13,0.00,0.00,0.00,26.10,33.33,20.16
55-59,0.00,15.27,0.00,0.00,0.00,25.00,0.00,21.62
60-64,0.00,26.92,0.00,0.00,0.00,30.36,0.00,29.05
65-OVER,0.00,25.68,0.00,0.00,0.00,41.52,0.00,37.50
TOTAL,0.00,13.29,6.25,0.00,0.00,24.49,3.45,20.73
