AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.69,0.00,0.00,0.00,5.41,0.00,4.25
25-29,0.00,1.82,0.00,0.00,0.00,0.81,0.00,1.08
30-34,0.00,0.00,0.00,0.00,0.00,7.01,0.00,5.58
35-39,0.00,0.00,0.00,0.00,0.00,8.72,0.00,6.85
40-44,12.50,4.55,0.00,0.00,0.00,8.61,0.00,7.84
45-49,0.00,6.67,0.00,0.00,0.00,15.32,0.00,13.78
50-54,0.00,7.94,0.00,0.00,0.00,14.63,0.00,12.50
55-59,0.00,10.00,0.00,0.00,0.00,16.67,0.00,14.85
60-64,0.00,19.23,0.00,0.00,0.00,15.27,0.00,16.30
65-OVER,0.00,19.23,0.00,0.00,0.00,24.49,33.33,23.02
TOTAL,7.14,9.14,0.00,0.00,0.00,13.35,3.33,12.11
