AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,6.0,46.0,61.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,71.0,64.0,0.0,12.0,12.0,3.0,683.0,657.0,2.0,524.0,397.0,2564.0
25-29,1.0,40.0,42.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,42.0,35.0,0.0,7.0,5.0,3.0,619.0,529.0,0.0,440.0,274.0,2050.0
30-34,0.0,31.0,28.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,28.0,12.0,0.0,7.0,6.0,1.0,624.0,506.0,0.0,416.0,212.0,1885.0
35-39,0.0,24.0,22.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,7.0,6.0,0.0,607.0,507.0,1.0,376.0,211.0,1806.0
40-44,0.0,22.0,28.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,18.0,13.0,0.0,660.0,592.0,0.0,341.0,218.0,1938.0
45-49,0.0,18.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,9.0,5.0,0.0,625.0,571.0,1.0,316.0,234.0,1830.0
50-54,1.0,17.0,28.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,11.0,9.0,0.0,702.0,593.0,0.0,333.0,229.0,1959.0
55-59,0.0,19.0,28.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,8.0,12.0,0.0,5.0,5.0,0.0,721.0,604.0,0.0,299.0,209.0,1922.0
60-64,0.0,20.0,18.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,0.0,638.0,569.0,0.0,256.0,185.0,1702.0
65-OVER,0.0,32.0,21.0,0.0,12.0,10.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,7.0,6.0,0.0,1938.0,1493.0,1.0,471.0,304.0,4312.0
TOTAL,8.0,269.0,293.0,0.0,60.0,52.0,0.0,2.0,2.0,1.0,226.0,207.0,0.0,85.0,68.0,7.0,7817.0,6621.0,5.0,3772.0,2473.0,21968.0
