AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,6.06,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,50.0,0.0,0.0,11.25,15.21,0.0,0.0,0.0,12.34
25-29,0.0,2.63,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,10.91,0.0,0.0,0.0,9.62
30-34,0.0,7.14,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,18.05,0.0,0.0,100.0,16.5
35-39,0.0,6.25,15.38,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,19.54,0.0,0.0,100.0,19.14
40-44,0.0,15.38,3.85,0.0,0.0,20.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,24.02,23.92,0.0,0.0,0.0,22.77
45-49,0.0,12.12,14.81,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,27.38,27.98,0.0,66.67,0.0,26.86
50-54,0.0,18.75,7.14,0.0,0.0,20.0,0.0,0.0,0.0,0.0,33.33,12.5,0.0,0.0,0.0,0.0,29.03,30.14,0.0,0.0,0.0,28.67
55-59,0.0,24.24,20.69,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,32.39,31.22,0.0,33.33,0.0,31.34
60-64,0.0,20.0,23.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,0.0,0.0,0.0,35.4,40.0,0.0,0.0,50.0,36.72
65-OVER,0.0,31.34,33.33,0.0,50.0,0.0,0.0,0.0,50.0,0.0,11.11,7.69,0.0,50.0,0.0,0.0,41.16,47.7,0.0,0.0,0.0,43.87
TOTAL,0.0,16.05,15.22,0.0,15.38,15.62,0.0,0.0,25.0,0.0,4.6,5.26,0.0,10.53,8.33,0.0,29.73,32.69,0.0,17.65,12.0,30.05
