AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.44,0.00,0.00,0.00,5.13,6.67,3.89
25-29,0.00,5.15,0.00,0.00,0.00,5.29,0.00,4.85
30-34,0.00,7.51,0.00,0.00,100.0,7.32,0.00,7.31
35-39,0.00,12.15,0.00,0.00,0.00,6.88,11.11,9.79
40-44,0.00,15.74,0.00,0.00,0.00,11.11,10.00,13.27
45-49,0.00,18.62,0.00,0.00,0.00,10.37,0.00,14.14
50-54,0.00,22.43,0.00,0.00,0.00,11.11,6.67,16.57
55-59,0.00,21.79,0.00,0.00,0.00,18.39,16.67,19.58
60-64,0.00,28.95,0.00,0.00,0.00,22.88,12.50,24.96
65-OVER,33.33,24.06,0.00,0.00,0.00,26.56,28.57,25.64
TOTAL,4.17,15.91,0.00,0.00,5.56,16.44,10.40,15.79
