AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,89.0,91.0,0.0,8.0,12.0,0.0,1.0,0.0,0.0,16.0,15.0,0.0,3.0,5.0,1.0,648.0,638.0,0.0,616.0,467.0,2610.0
25-29,0.0,66.0,55.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,10.0,8.0,0.0,8.0,2.0,0.0,711.0,608.0,0.0,555.0,385.0,2424.0
30-34,0.0,72.0,61.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,12.0,7.0,0.0,1.0,5.0,1.0,662.0,612.0,1.0,473.0,293.0,2217.0
35-39,0.0,55.0,46.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,4.0,10.0,0.0,614.0,547.0,0.0,488.0,270.0,2071.0
40-44,0.0,42.0,56.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,11.0,7.0,0.0,8.0,5.0,0.0,696.0,613.0,0.0,493.0,292.0,2236.0
45-49,0.0,42.0,51.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,10.0,0.0,5.0,8.0,0.0,785.0,709.0,0.0,489.0,368.0,2483.0
50-54,1.0,58.0,65.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,5.0,5.0,0.0,873.0,782.0,0.0,568.0,398.0,2780.0
55-59,0.0,49.0,45.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,5.0,2.0,0.0,865.0,745.0,0.0,505.0,390.0,2628.0
60-64,0.0,38.0,46.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,5.0,3.0,0.0,829.0,721.0,0.0,422.0,308.0,2389.0
65-OVER,0.0,108.0,78.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,10.0,6.0,0.0,6.0,5.0,0.0,2598.0,2051.0,0.0,1005.0,586.0,6464.0
TOTAL,1.0,619.0,594.0,0.0,69.0,50.0,0.0,6.0,1.0,1.0,96.0,84.0,0.0,50.0,50.0,2.0,9281.0,8026.0,1.0,5614.0,3757.0,28302.0
