AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.70,0.00,0.00,0.00,16.07,18.75,10.97
25-29,0.00,0.00,0.00,0.00,0.00,11.34,0.00,6.47
30-34,0.00,1.54,0.00,0.00,0.00,12.50,100.0,8.87
35-39,0.00,4.69,0.00,0.00,0.00,18.93,0.00,13.83
40-44,50.00,3.45,0.00,0.00,0.00,26.72,0.00,19.63
45-49,100.0,11.63,0.00,0.00,0.00,24.27,0.00,20.50
50-54,0.00,11.81,0.00,0.00,0.00,26.69,0.00,21.60
55-59,0.00,12.12,0.00,0.00,0.00,24.52,0.00,19.50
60-64,0.00,15.58,0.00,0.00,100.0,32.09,0.00,26.26
65-OVER,100.0,14.18,0.00,0.00,0.00,36.86,33.33,32.20
TOTAL,37.50,8.29,0.00,0.00,25.00,26.22,12.00,20.45
