RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,0.00,0.00,0.00
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,33.33,66.67,0.00,50.00
HISP-LT,0.00,25.00,0.00,25.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,29.02,28.49,0.00,28.75
BLACK,11.92,17.13,0.00,14.98
TOTAL,18.86,21.00,0.00,20.04
