AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.42,0.00,0.00,0.00,7.59,6.90,6.35
25-29,0.00,2.48,0.00,0.00,0.00,6.77,4.35,4.91
30-34,0.00,3.03,0.00,0.00,0.00,7.23,10.00,5.84
35-39,0.00,8.25,0.00,0.00,0.00,13.28,0.00,10.93
40-44,0.00,11.43,0.00,0.00,0.00,18.88,0.00,15.49
45-49,0.00,10.45,0.00,0.00,0.00,18.64,11.76,15.49
50-54,25.00,20.67,20.00,0.00,0.00,26.69,14.29,24.31
55-59,0.00,26.49,0.00,0.00,0.00,38.78,14.29,33.85
60-64,0.00,24.39,0.00,0.00,0.00,31.69,37.50,29.22
65-OVER,0.00,36.90,0.00,0.00,0.00,41.09,26.09,39.55
TOTAL,5.26,16.88,1.23,0.00,0.00,25.60,10.93,22.01
