AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.05,0.00,0.00,0.00,6.38,0.00,3.50
25-29,0.00,8.14,0.00,0.00,0.00,4.84,0.00,6.37
30-34,0.00,10.26,0.00,0.00,50.00,1.41,0.00,6.49
35-39,0.00,7.35,0.00,0.00,0.00,4.92,0.00,5.97
40-44,0.00,7.69,0.00,0.00,0.00,14.29,0.00,10.90
45-49,0.00,6.85,0.00,0.00,0.00,11.00,0.00,9.09
50-54,0.00,12.61,0.00,0.00,0.00,21.21,25.00,16.59
55-59,0.00,25.69,0.00,0.00,0.00,20.79,0.00,23.11
60-64,0.00,28.85,0.00,0.00,0.00,36.70,16.67,32.42
65-OVER,0.00,29.85,0.00,0.00,0.00,40.66,50.00,36.40
TOTAL,0.00,16.43,0.00,0.00,12.50,22.28,16.00,19.19
