AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.59,5.88,0.00,0.00,22.12,13.33,16.09
25-29,0.00,6.48,0.00,0.00,0.00,16.39,20.00,13.57
30-34,0.00,6.33,0.00,0.00,0.00,19.70,0.00,16.24
35-39,50.00,14.63,0.00,0.00,0.00,27.67,0.00,24.20
40-44,0.00,16.67,0.00,0.00,0.00,32.74,0.00,28.80
45-49,0.00,18.45,0.00,0.00,0.00,37.84,0.00,32.44
50-54,0.00,18.46,0.00,0.00,0.00,38.80,14.29,32.75
55-59,0.00,19.38,0.00,0.00,0.00,40.18,0.00,34.04
60-64,0.00,28.97,50.00,0.00,0.00,51.01,0.00,45.22
65-OVER,100.0,36.97,0.00,0.00,0.00,53.23,14.29,49.40
TOTAL,33.33,19.15,3.77,0.00,0.00,37.63,9.09,32.46
