AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,0.00,2.56,0.00,0.00,13.36,3.75,12.34
25-29,0.00,0.00,0.00,0.00,0.00,10.59,2.56,9.62
30-34,0.00,50.00,0.00,0.00,0.00,17.67,9.38,16.50
35-39,0.00,100.0,0.00,0.00,25.00,20.09,10.34,19.14
40-44,0.00,0.00,5.26,0.00,10.00,23.97,7.69,22.77
45-49,0.00,50.00,10.53,0.00,66.67,27.67,13.33,26.86
50-54,0.00,0.00,18.18,0.00,16.67,29.57,13.33,28.67
55-59,33.33,16.67,0.00,0.00,50.00,31.87,22.58,31.34
60-64,0.00,33.33,28.57,0.00,0.00,37.56,21.52,36.72
65-OVER,33.33,0.00,9.09,50.00,25.00,44.44,32.37,43.87
TOTAL,9.68,14.29,4.98,12.50,15.52,31.16,15.58,30.05
