AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.50,0.00,0.00,0.00,8.27,0.00,5.52
25-29,0.00,2.12,0.00,0.00,0.00,11.55,0.00,6.58
30-34,0.00,4.88,0.00,0.00,0.00,14.72,16.67,9.74
35-39,0.00,7.29,0.00,0.00,0.00,14.50,9.09,10.84
40-44,0.00,13.10,0.00,0.00,50.00,14.54,7.69,13.81
45-49,0.00,7.02,0.00,0.00,0.00,20.90,0.00,14.91
50-54,0.00,16.88,0.00,0.00,0.00,21.17,6.67,19.07
55-59,0.00,15.26,0.00,0.00,0.00,25.56,0.00,21.12
60-64,0.00,16.97,0.00,0.00,0.00,32.39,14.29,26.30
65-OVER,0.00,18.91,0.00,0.00,0.00,37.08,16.67,31.84
TOTAL,0.00,10.43,0.00,0.00,6.67,23.80,6.72,18.01
