AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.44,0.00,0.00,0.00,10.84,0.00,7.72
25-29,0.00,0.75,0.00,0.00,0.00,9.02,0.00,5.93
30-34,0.00,2.99,0.00,0.00,0.00,11.90,14.29,8.79
35-39,0.00,1.27,0.00,0.00,0.00,14.50,0.00,11.14
40-44,0.00,9.35,0.00,0.00,0.00,16.30,0.00,14.35
45-49,0.00,10.83,0.00,0.00,0.00,15.22,0.00,13.68
50-54,0.00,9.92,0.00,0.00,0.00,27.59,16.67,22.22
55-59,0.00,13.33,50.00,0.00,0.00,23.73,0.00,21.29
60-64,0.00,27.55,0.00,0.00,0.00,24.52,0.00,24.94
65-OVER,0.00,20.34,0.00,0.00,0.00,35.21,20.00,32.18
TOTAL,0.00,10.33,4.00,0.00,0.00,22.23,5.97,18.84
