AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.96,0.00,0.00,0.00,8.99,0.00,7.33
25-29,0.00,5.88,0.00,0.00,0.00,8.00,6.67,7.25
30-34,0.00,0.99,0.00,0.00,0.00,11.56,12.50,9.53
35-39,0.00,4.27,0.00,0.00,0.00,15.34,0.00,12.67
40-44,0.00,11.63,0.00,0.00,0.00,16.37,6.67,15.27
45-49,0.00,5.88,0.00,0.00,0.00,22.20,22.22,19.39
50-54,0.00,11.11,11.11,0.00,50.00,23.33,0.00,20.92
55-59,100.0,21.37,0.00,0.00,20.00,26.85,0.00,25.52
60-64,0.00,14.96,0.00,0.00,0.00,35.88,0.00,31.40
65-OVER,0.00,21.40,33.33,0.00,0.00,38.38,9.09,35.80
TOTAL,7.69,11.00,2.99,0.00,8.70,23.13,5.08,20.56
