AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,25.09,0.00,0.00,0.00,1.96,0.00,22.37
25-29,0.00,18.83,0.00,0.00,0.00,2.04,25.00,17.02
30-34,0.00,24.38,0.00,100.0,0.00,7.14,9.09,22.05
35-39,0.00,29.48,0.00,0.00,0.00,4.65,8.33,26.04
40-44,0.00,33.33,0.00,0.00,50.00,2.86,0.00,26.99
45-49,0.00,36.48,0.00,0.00,0.00,11.43,22.22,32.44
50-54,0.00,41.88,0.00,0.00,50.00,13.64,16.67,35.64
55-59,0.00,42.13,50.00,0.00,33.33,22.31,0.00,36.80
60-64,0.00,52.88,50.00,0.00,100.0,24.72,16.67,44.37
65-OVER,0.00,49.55,0.00,0.00,0.00,34.50,19.05,43.44
TOTAL,0.00,37.07,25.00,100.0,29.41,22.75,11.40,33.39
