AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.58,0.00,0.00,0.00,3.80,0.00,2.97
25-29,0.00,2.84,0.00,0.00,0.00,9.26,7.69,6.00
30-34,0.00,3.05,0.00,0.00,0.00,6.13,10.00,4.86
35-39,0.00,9.55,0.00,0.00,0.00,12.25,12.50,10.90
40-44,0.00,13.01,0.00,0.00,0.00,11.45,7.14,11.74
45-49,0.00,12.74,33.33,0.00,33.33,13.53,0.00,13.44
50-54,50.00,14.29,0.00,0.00,0.00,11.80,18.18,12.88
55-59,0.00,21.47,0.00,0.00,0.00,19.57,11.11,19.96
60-64,0.00,18.75,50.00,0.00,0.00,23.63,0.00,22.15
65-OVER,0.00,24.45,0.00,0.00,0.00,22.06,11.11,22.29
TOTAL,16.67,12.51,7.32,0.00,5.56,16.22,8.33,14.71
