AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,33.33,0.0,0.0,5.26,5.0,0.0,1.15,3.17,4.05
25-29,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.76,0.0,1.43,1.57,3.82
30-34,0.0,8.33,7.14,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,9.13,0.0,2.2,0.78,6.85
35-39,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.46,15.5,0.0,2.58,6.58,10.94
40-44,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,16.93,0.0,5.59,3.92,11.06
45-49,0.0,22.22,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,17.58,0.0,8.22,11.67,13.16
50-54,0.0,0.0,25.0,0.0,25.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,19.52,0.0,10.17,4.96,14.84
55-59,0.0,9.09,7.14,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77,28.17,0.0,16.27,14.41,23.99
60-64,0.0,9.09,7.14,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.91,37.78,0.0,23.13,13.79,29.83
65-OVER,0.0,4.76,18.75,0.0,20.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,36.08,39.76,0.0,22.78,19.13,34.22
TOTAL,0.0,5.43,8.19,0.0,9.38,20.0,0.0,0.0,0.0,0.0,4.17,4.35,0.0,10.53,0.0,0.0,20.2,23.4,0.0,9.68,7.89,17.84
