AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,25.00,0.00,9.86,6.67,9.62
25-29,0.00,0.00,0.00,0.00,20.00,9.25,2.94,8.97
30-34,0.00,0.00,20.00,0.00,0.00,13.18,16.00,13.19
35-39,0.00,0.00,0.00,0.00,0.00,15.96,13.64,15.68
40-44,0.00,0.00,0.00,0.00,0.00,19.32,15.38,19.06
45-49,25.00,0.00,0.00,0.00,0.00,21.37,2.86,20.67
50-54,0.00,0.00,0.00,0.00,25.00,24.14,21.74,23.96
55-59,0.00,inf00,0.00,33.33,20.00,28.09,19.61,27.68
60-64,100.0,0.00,33.33,0.00,66.67,35.22,19.05,34.90
65-OVER,40.00,0.00,20.00,0.00,40.00,38.02,24.73,37.73
TOTAL,14.29,5.00,6.00,22.22,20.00,26.80,15.99,26.39
