AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.59,1.27,0.00,0.00,13.83,8.33,9.47
25-29,0.00,4.07,3.51,0.00,0.00,12.24,5.77,9.15
30-34,14.29,5.60,7.69,0.00,0.00,20.09,8.82,14.76
35-39,0.00,7.07,8.33,0.00,11.11,21.09,6.06,16.27
40-44,0.00,8.66,14.81,0.00,0.00,31.31,18.18,25.02
45-49,14.29,14.18,4.55,0.00,14.29,31.78,9.09,26.34
50-54,0.00,12.96,5.56,0.00,0.00,34.26,30.43,28.30
55-59,0.00,18.33,20.00,0.00,20.00,42.40,29.63,35.91
60-64,16.67,22.18,33.33,0.00,0.00,47.03,20.00,40.74
65-OVER,35.29,26.51,0.00,0.00,10.53,47.80,21.95,43.23
TOTAL,12.86,12.66,6.14,0.00,6.67,33.70,13.69,27.22
