AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.01,0.00,0.00,1.49,4.71,3.94,3.84
25-29,0.00,2.73,2.70,0.00,0.00,3.32,1.60,2.98
30-34,0.00,3.89,0.00,0.00,0.00,3.73,3.47,3.60
35-39,0.00,2.65,0.00,0.00,0.00,6.07,2.86,5.08
40-44,0.00,4.46,0.00,0.00,0.00,8.14,4.15,6.92
45-49,0.00,7.76,5.13,0.00,0.00,11.20,8.29,10.09
50-54,5.88,8.46,4.88,0.00,7.14,17.66,10.53,15.54
55-59,0.00,8.58,11.11,0.00,0.00,23.18,7.00,20.09
60-64,7.69,13.94,15.79,100.0,16.67,28.31,16.44,25.95
65-OVER,5.88,19.83,0.00,0.00,11.11,33.24,22.48,30.85
TOTAL,1.42,7.18,2.61,5.56,2.14,15.03,6.78,12.84
