AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,21.0,11.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,5.0,0.0,145.0,109.0,0.0,184.0,94.0,590.0
25-29,0.0,21.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,5.0,2.0,0.0,176.0,133.0,0.0,211.0,80.0,652.0
30-34,0.0,28.0,16.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,188.0,188.0,0.0,340.0,119.0,901.0
35-39,0.0,23.0,15.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,5.0,2.0,0.0,265.0,200.0,0.0,375.0,162.0,1065.0
40-44,0.0,26.0,21.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,11.0,5.0,0.0,345.0,305.0,0.0,537.0,224.0,1493.0
45-49,0.0,28.0,23.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,5.0,5.0,0.0,404.0,410.0,0.0,610.0,310.0,1827.0
50-54,0.0,30.0,27.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,8.0,4.0,0.0,580.0,567.0,0.0,810.0,472.0,2536.0
55-59,0.0,22.0,24.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,5.0,8.0,0.0,715.0,678.0,0.0,990.0,592.0,3076.0
60-64,1.0,29.0,23.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,9.0,16.0,0.0,6.0,8.0,0.0,770.0,712.0,0.0,923.0,572.0,3081.0
65-OVER,0.0,64.0,53.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,16.0,21.0,0.0,26.0,11.0,0.0,2736.0,2335.0,0.0,1876.0,1222.0,8377.0
TOTAL,1.0,292.0,222.0,0.0,59.0,47.0,0.0,1.0,0.0,1.0,98.0,88.0,0.0,74.0,51.0,0.0,6324.0,5637.0,0.0,6856.0,3847.0,23598.0
