AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,490.0,554.0,0.0,61.0,33.0,0.0,2.0,4.0,0.0,64.0,53.0,0.0,33.0,25.0,0.0,1242.0,1210.0,0.0,1800.0,1588.0,7160.0
25-29,1.0,140.0,154.0,0.0,26.0,29.0,0.0,2.0,2.0,0.0,44.0,31.0,0.0,14.0,12.0,0.0,1440.0,1289.0,0.0,1366.0,1007.0,5557.0
30-34,0.0,135.0,139.0,0.0,17.0,9.0,0.0,1.0,2.0,0.0,55.0,35.0,0.0,15.0,16.0,0.0,1475.0,1220.0,0.0,1504.0,939.0,5562.0
35-39,0.0,118.0,144.0,0.0,23.0,12.0,0.0,0.0,1.0,0.0,47.0,39.0,0.0,14.0,10.0,0.0,1456.0,1207.0,0.0,1892.0,1184.0,6147.0
40-44,0.0,115.0,144.0,0.0,19.0,8.0,0.0,2.0,2.0,0.0,59.0,40.0,0.0,25.0,15.0,0.0,1677.0,1479.0,2.0,2134.0,1414.0,7135.0
45-49,0.0,118.0,134.0,0.0,19.0,15.0,0.0,1.0,2.0,0.0,44.0,35.0,0.0,12.0,12.0,0.0,1673.0,1538.0,0.0,1812.0,1380.0,6795.0
50-54,1.0,95.0,126.0,0.0,19.0,10.0,0.0,2.0,4.0,0.0,27.0,28.0,0.0,15.0,8.0,0.0,1616.0,1568.0,0.0,1522.0,1078.0,6119.0
55-59,1.0,89.0,107.0,0.0,6.0,7.0,0.0,3.0,1.0,0.0,36.0,22.0,0.0,11.0,13.0,0.0,1560.0,1354.0,0.0,1161.0,803.0,5174.0
60-64,0.0,79.0,85.0,0.0,15.0,4.0,0.0,2.0,2.0,0.0,23.0,14.0,0.0,5.0,7.0,0.0,1423.0,1247.0,0.0,1009.0,673.0,4588.0
65-OVER,0.0,188.0,130.0,0.0,8.0,17.0,0.0,3.0,1.0,0.0,44.0,25.0,0.0,10.0,12.0,0.0,3749.0,3173.0,0.0,1613.0,1057.0,10030.0
TOTAL,4.0,1567.0,1717.0,0.0,213.0,144.0,0.0,18.0,21.0,0.0,443.0,322.0,0.0,154.0,130.0,0.0,17311.0,15285.0,2.0,15813.0,11123.0,64267.0
