AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.33,0.00,0.00,0.00,15.62,10.00,14.47
25-29,0.00,0.00,0.00,0.00,0.00,17.24,20.00,15.91
30-34,0.00,60.00,0.00,0.00,0.00,23.89,0.00,24.79
35-39,0.00,16.67,0.00,0.00,0.00,16.43,0.00,15.69
40-44,0.00,20.00,0.00,0.00,0.00,25.47,25.00,25.14
45-49,0.00,25.00,0.00,0.00,0.00,27.33,28.57,26.70
50-54,0.00,30.00,0.00,0.00,0.00,33.78,33.33,33.33
55-59,0.00,40.00,0.00,0.00,0.00,29.56,25.00,30.06
60-64,0.00,14.29,0.00,0.00,0.00,33.08,0.00,30.99
65-OVER,0.00,5.88,0.00,0.00,0.00,39.01,0.00,36.86
TOTAL,0.00,20.18,0.00,0.00,0.00,28.22,13.21,27.15
