AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.18,0.00,0.00,0.00,5.75,4.55,3.53
25-29,0.00,1.03,0.00,0.00,0.00,7.51,4.17,4.35
30-34,0.00,1.97,0.00,0.00,0.00,4.79,0.00,3.28
35-39,0.00,3.36,0.00,0.00,0.00,5.14,3.70,4.23
40-44,0.00,2.86,0.00,0.00,0.00,10.26,0.00,7.12
45-49,0.00,6.88,0.00,0.00,0.00,18.42,0.00,12.40
50-54,0.00,6.44,0.00,0.00,0.00,17.99,0.00,12.45
55-59,0.00,12.22,0.00,0.00,50.00,22.22,0.00,17.62
60-64,0.00,17.82,0.00,0.00,0.00,23.25,15.38,20.92
65-OVER,0.00,19.34,0.00,50.00,0.00,30.64,12.00,26.86
TOTAL,0.00,8.16,0.00,16.67,12.50,18.18,3.86,13.60
