AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.76,2.43,1.34,9.09,2.66,3.89,1.63,2.86
25-29,0.00,2.02,1.12,0.00,1.53,2.34,2.14,2.12
30-34,1.20,3.81,0.37,0.00,3.45,4.85,3.95,4.14
35-39,0.57,7.12,1.20,0.00,3.44,6.84,4.73,6.43
40-44,1.65,9.24,2.31,0.00,3.94,9.66,6.29,8.77
45-49,4.10,11.54,2.96,0.00,4.56,12.17,7.84,11.12
50-54,3.27,13.98,4.58,0.00,7.25,16.88,13.21,15.02
55-59,6.04,16.93,3.77,0.00,10.27,21.58,13.54,18.87
60-64,5.76,21.42,6.36,0.00,8.78,27.42,16.18,24.02
65-OVER,12.78,24.02,6.99,0.00,14.49,35.92,24.64,31.83
TOTAL,3.66,10.31,2.51,2.86,5.31,16.74,8.37,12.99
