AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.21,2.94,0.00,0.00,4.36,1.03,2.79
25-29,7.14,1.24,0.00,0.00,3.33,3.92,0.48,2.65
30-34,0.00,2.14,0.00,0.00,3.33,6.90,3.39,4.80
35-39,5.88,3.67,2.56,0.00,0.00,8.19,3.97,6.27
40-44,4.35,5.82,0.00,0.00,5.26,11.35,4.50,8.86
45-49,0.00,5.39,5.71,0.00,0.00,15.70,1.71,11.38
50-54,5.26,7.16,12.00,0.00,6.67,17.28,3.54,13.35
55-59,0.00,12.26,4.55,0.00,10.00,24.80,4.95,20.05
60-64,30.00,20.26,11.11,0.00,0.00,34.05,21.95,29.66
65-OVER,15.62,19.83,22.73,100.0,38.10,39.20,31.96,35.29
TOTAL,6.52,7.61,4.55,11.76,6.45,21.16,7.30,16.05
