AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,106.0,99.0,0.0,19.0,17.0,0.0,0.0,1.0,0.0,20.0,21.0,0.0,8.0,13.0,5.0,474.0,517.0,0.0,140.0,81.0,1523.0
25-29,0.0,28.0,38.0,0.0,15.0,8.0,0.0,0.0,1.0,0.0,14.0,10.0,0.0,9.0,10.0,0.0,255.0,289.0,0.0,107.0,46.0,830.0
30-34,4.0,46.0,50.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,8.0,16.0,0.0,364.0,385.0,0.0,271.0,103.0,1287.0
35-39,4.0,71.0,66.0,1.0,24.0,13.0,0.0,1.0,2.0,0.0,14.0,24.0,0.0,15.0,19.0,0.0,588.0,544.0,1.0,422.0,209.0,2018.0
40-44,2.0,104.0,71.0,0.0,35.0,28.0,0.0,1.0,2.0,0.0,35.0,24.0,0.0,25.0,40.0,0.0,958.0,972.0,0.0,744.0,377.0,3418.0
45-49,3.0,128.0,129.0,0.0,38.0,38.0,0.0,2.0,2.0,0.0,34.0,31.0,0.0,27.0,35.0,3.0,1569.0,1572.0,0.0,814.0,452.0,4877.0
50-54,9.0,147.0,179.0,0.0,35.0,48.0,0.0,1.0,1.0,1.0,32.0,28.0,0.0,34.0,33.0,3.0,2419.0,2565.0,5.0,759.0,525.0,6824.0
55-59,6.0,151.0,170.0,1.0,31.0,51.0,0.0,1.0,0.0,0.0,30.0,31.0,0.0,23.0,29.0,0.0,2901.0,3147.0,2.0,630.0,408.0,7612.0
60-64,5.0,147.0,147.0,0.0,22.0,39.0,0.0,1.0,2.0,0.0,16.0,30.0,0.0,23.0,28.0,0.0,3051.0,3276.0,1.0,503.0,363.0,7654.0
65-OVER,14.0,377.0,385.0,0.0,57.0,58.0,0.0,0.0,2.0,0.0,56.0,47.0,1.0,46.0,72.0,6.0,7550.0,7957.0,1.0,674.0,486.0,17789.0
TOTAL,49.0,1305.0,1334.0,2.0,290.0,307.0,0.0,7.0,13.0,1.0,260.0,256.0,1.0,218.0,295.0,17.0,20129.0,21224.0,10.0,5064.0,3050.0,53832.0
